[1681791120000, '29447.73000000', '29448.50000000', '29447.31000000', '29447.74000000', '1.68809600']
[1681791300000, '29447.74000000', '29448.70000000', '29442.56000000', '29448.70000000', '3.24873900']
[1681791480000, '29448.85000000', '29455.83000000', '29448.85000000', '29455.82000000', '4.21443400']
[1681791660000, '29455.83000000', '29475.10000000', '29455.10000000', '29475.01000000', '8.96255000']
[1681791840000, '29475.10000000', '29480.18000000', '29475.10000000', '29479.99000000', '3.12084200']
[1681792020000, '29480.00000000', '29488.75000000', '29459.67000000', '29459.67000000', '9.03495200']
[1681792200000, '29459.68000000', '29472.97000000', '29459.67000000', '29472.13000000', '3.37648300']
[1681792380000, '29472.13000000', '29472.13000000', '29456.76000000', '29459.96000000', '5.71940700']
[1681792560000, '29460.00000000', '29489.97000000', '29459.99000000', '29478.32000000', '8.54888300']
[1681792740000, '29478.32000000', '29504.85000000', '29478.25000000', '29501.41000000', '6.96405900']
[1681792920000, '29500.00000000', '29504.17000000', '29490.36000000', '29504.16000000', '7.25558800']
[1681793100000, '29504.16000000', '29506.76000000', '29499.51000000', '29500.33000000', '3.32622000']
[1681793280000, '29500.34000000', '29500.41000000', '29498.29000000', '29500.33000000', '1.13243200']
[1681793460000, '29500.33000000', '29500.46000000', '29487.10000000', '29487.11000000', '2.91256800']
[1681793640000, '29487.10000000', '29488.00000000', '29480.50000000', '29484.26000000', '3.47742500']
[1681793820000, '29484.24000000', '29496.87000000', '29483.45000000', '29494.70000000', '3.31432200']
[1681794000000, '29494.69000000', '29510.57000000', '29493.70000000', '29501.63000000', '7.81797900']
[1681794180000, '29501.60000000', '29509.79000000', '29498.56000000', '29509.63000000', '3.71332400']
[1681794360000, '29509.64000000', '29509.64000000', '29498.98000000', '29509.29000000', '5.23282100']
[1681794540000, '29509.29000000', '29515.10000000', '29507.77000000', '29514.24000000', '7.10185100']
[1681794720000, '29514.23000000', '29514.69000000', '29509.34000000', '29514.68000000', '3.33560900']
[1681794900000, '29514.69000000', '29517.92000000', '29500.64000000', '29517.92000000', '7.22928000']
[1681795080000, '29517.92000000', '29538.53000000', '29517.38000000', '29532.33000000', '13.67458400']
[1681795260000, '29532.33000000', '29545.52000000', '29530.02000000', '29543.94000000', '7.12827300']
[1681795440000, '29543.94000000', '29545.65000000', '29540.07000000', '29545.64000000', '3.15860500']
[1681795620000, '29545.65000000', '29553.72000000', '29545.54000000', '29547.20000000', '6.64891500']
[1681795800000, '29547.06000000', '29557.13000000', '29543.83000000', '29553.06000000', '8.39373900']
[1681795980000, '29557.13000000', '29593.38000000', '29553.02000000', '29582.84000000', '9.47787900']
[1681796160000, '29582.84000000', '29588.89000000', '29568.66000000', '29570.51000000', '7.13034000']
[1681796340000, '29570.51000000', '29574.11000000', '29555.36000000', '29561.93000000', '7.25560200']
[1681796520000, '29561.93000000', '29561.93000000', '29544.68000000', '29545.76000000', '6.68199000']
[1681796700000, '29545.76000000', '29559.99000000', '29542.84000000', '29542.84000000', '7.23091000']
[1681796880000, '29542.84000000', '29544.34000000', '29527.43000000', '29527.43000000', '3.14020400']
[1681797060000, '29527.42000000', '29527.42000000', '29518.17000000', '29522.56000000', '1.88569400']
[1681797240000, '29522.56000000', '29529.34000000', '29522.48000000', '29529.34000000', '2.08939300']
[1681797420000, '29529.33000000', '29542.15000000', '29529.28000000', '29542.15000000', '3.97865100']
[1681797600000, '29542.14000000', '29594.44000000', '29542.14000000', '29594.44000000', '11.47292400']
[1681797780000, '29594.44000000', '29595.00000000', '29569.16000000', '29584.78000000', '6.27852100']
[1681797960000, '29584.75000000', '29584.76000000', '29566.72000000', '29569.57000000', '6.23673400']
[1681798140000, '29569.57000000', '29578.99000000', '29562.51000000', '29578.88000000', '3.82282200']
[1681798320000, '29578.88000000', '29578.89000000', '29569.95000000', '29569.96000000', '2.16830200']
[1681798500000, '29569.96000000', '30024.71000000', '29566.40000000', '29635.72000000', '13.80604200']
[1681798680000, '29635.29000000', '29715.52000000', '29621.08000000', '29675.80000000', '17.70634800']
[1681798860000, '29684.35000000', '29712.00000000', '29668.36000000', '29696.20000000', '11.02309500']
[1681799040000, '29696.20000000', '29738.38000000', '29696.20000000', '29730.12000000', '11.78560000']
[1681799220000, '29732.74000000', '29737.22000000', '29711.29000000', '29711.29000000', '11.74961300']
[1681799400000, '29711.29000000', '29719.17000000', '29680.64000000', '29691.22000000', '9.60548200']
[1681799580000, '29691.22000000', '29691.22000000', '29670.09000000', '29671.24000000', '3.72693200']
[1681799760000, '29671.24000000', '29684.02000000', '29671.04000000', '29677.33000000', '3.87497100']
[1681799940000, '29677.47000000', '29684.91000000', '29677.46000000', '29680.00000000', '2.40827900']
[1681800120000, '29680.00000000', '29682.61000000', '29669.90000000', '29678.75000000', '7.96007600']
[1681800300000, '29678.75000000', '29679.30000000', '29655.76000000', '29679.08000000', '8.86666600']
[1681800480000, '29679.07000000', '29689.77000000', '29678.34000000', '29689.67000000', '2.96022400']
[1681800660000, '29687.96000000', '29687.96000000', '29682.21000000', '29683.06000000', '4.45677200']
[1681800840000, '29683.07000000', '29688.69000000', '29683.06000000', '29688.69000000', '1.48404300']
[1681801020000, '29688.69000000', '29722.61000000', '29686.99000000', '29720.97000000', '7.92348800']
[1681801200000, '29720.98000000', '29737.53000000', '29697.00000000', '29697.00000000', '10.31020100']
[1681801380000, '29696.79000000', '29698.81000000', '29690.75000000', '29693.28000000', '3.25926900']
[1681801560000, '29693.28000000', '29693.29000000', '29680.01000000', '29680.81000000', '4.76056600']
[1681801740000, '29680.76000000', '29687.11000000', '29680.76000000', '29682.26000000', '3.58181900']
[1681801920000, '29682.26000000', '29710.92000000', '29672.84000000', '29710.91000000', '6.90516500']
[1681802100000, '29710.91000000', '29746.15000000', '29683.20000000', '29692.23000000', '9.30837700']
[1681802280000, '29692.01000000', '29709.45000000', '29692.01000000', '29707.90000000', '5.34732700']
[1681802460000, '29709.44000000', '29726.60000000', '29707.67000000', '29720.01000000', '6.71619700']
[1681802640000, '29720.01000000', '29739.47000000', '29720.00000000', '29728.51000000', '8.19196500']
[1681802820000, '29728.47000000', '29728.47000000', '29712.64000000', '29721.85000000', '5.39855000']
[1681803000000, '29721.85000000', '29731.51000000', '29719.98000000', '29730.89000000', '5.76827800']
[1681803180000, '29729.59000000', '29759.05000000', '29729.31000000', '29736.73000000', '10.04399300']
[1681803360000, '29737.40000000', '29738.55000000', '29726.10000000', '29738.55000000', '7.84415800']
[1681803540000, '29738.55000000', '29772.09000000', '29738.51000000', '29768.44000000', '9.05728500']
[1681803720000, '29768.44000000', '29768.53000000', '29736.80000000', '29736.81000000', '9.62485200']
[1681803900000, '29736.81000000', '29758.16000000', '29736.80000000', '29758.08000000', '8.40993700']
[1681804080000, '29758.08000000', '29778.39000000', '29757.93000000', '29777.70000000', '6.79040100']
[1681804260000, '29777.71000000', '29790.00000000', '29777.70000000', '29783.65000000', '6.42052000']
[1681804440000, '29783.65000000', '29796.38000000', '29773.84000000', '29781.79000000', '10.17674200']
[1681804620000, '29781.80000000', '29789.99000000', '29773.30000000', '29775.62000000', '5.04246300']
[1681804800000, '29775.61000000', '29808.98000000', '29775.60000000', '29789.48000000', '10.75853800']
[1681804980000, '29789.48000000', '29789.49000000', '29771.73000000', '29771.73000000', '6.10094200']
[1681805160000, '29771.73000000', '29797.25000000', '29767.24000000', '29793.81000000', '5.97756700']
[1681805340000, '29795.79000000', '29812.24000000', '29793.42000000', '29812.24000000', '6.06873000']
[1681805520000, '29812.24000000', '29825.99000000', '29784.09000000', '29784.09000000', '9.47925300']
[1681805700000, '29784.09000000', '29784.60000000', '29753.34000000', '29753.34000000', '7.32933300']
[1681805880000, '29753.34000000', '29753.34000000', '29734.24000000', '29744.79000000', '6.41816600']
[1681806060000, '29744.80000000', '29749.49000000', '29740.79000000', '29740.80000000', '6.77523900']
[1681806240000, '29740.79000000', '29744.91000000', '29740.00000000', '29744.14000000', '2.50709700']
[1681806420000, '29744.14000000', '29744.91000000', '29710.38000000', '29723.80000000', '8.95122300']
[1681806600000, '29723.22000000', '29731.99000000', '29722.88000000', '29730.57000000', '3.71109200']
[1681806780000, '29730.57000000', '29730.57000000', '29707.71000000', '29720.30000000', '7.85637700']
[1681806960000, '29720.30000000', '29732.03000000', '29697.17000000', '29705.68000000', '7.42747700']
[1681807140000, '29705.68000000', '29721.19000000', '29693.11000000', '29715.28000000', '9.32209200']
[1681807320000, '29715.28000000', '29715.48000000', '29701.57000000', '29701.58000000', '1.71475900']
[1681807500000, '29701.58000000', '29709.71000000', '29700.59000000', '29708.76000000', '5.77233100']
[1681807680000, '29708.76000000', '29710.58000000', '29703.60000000', '29710.48000000', '4.61134300']
[1681807860000, '29710.49000000', '29731.47000000', '29710.48000000', '29723.06000000', '5.56959700']
[1681808040000, '29723.06000000', '29723.92000000', '29696.02000000', '29700.15000000', '10.15276700']
[1681808220000, '29700.48000000', '29703.90000000', '29700.44000000', '29703.90000000', '1.19254900']
[1681808400000, '29703.89000000', '29714.39000000', '29703.89000000', '29710.53000000', '3.71251300']
[1681808580000, '29710.54000000', '29723.58000000', '29703.90000000', '29711.00000000', '10.35309600']
[1681808760000, '29723.58000000', '29725.42000000', '29709.71000000', '29709.71000000', '4.93370100']
[1681808940000, '29709.71000000', '29716.69000000', '29700.84000000', '29716.67000000', '8.18262200']
[1681809120000, '29716.68000000', '29726.64000000', '29716.67000000', '29717.33000000', '6.88083100']
[1681809300000, '29717.33000000', '29734.98000000', '29717.32000000', '29734.98000000', '4.99280900']
[1681809480000, '29734.97000000', '29776.84000000', '29734.97000000', '29768.06000000', '11.75131300']
[1681809660000, '29768.06000000', '29768.79000000', '29752.39000000', '29768.78000000', '6.36726800']
[1681809840000, '29768.78000000', '29805.59000000', '29768.77000000', '29805.59000000', '5.37604700']
[1681810020000, '29806.11000000', '29828.74000000', '29803.75000000', '29828.04000000', '8.60540100']
[1681810200000, '29825.86000000', '29884.06000000', '29825.81000000', '29858.61000000', '12.20196500']
[1681810380000, '29860.40000000', '29892.54000000', '29825.34000000', '29881.83000000', '13.05594200']
[1681810560000, '29881.83000000', '29900.00000000', '29875.20000000', '29897.97000000', '8.40642500']
[1681810740000, '29897.97000000', '29907.82000000', '29876.03000000', '29885.80000000', '10.99512700']
[1681810920000, '29885.43000000', '29896.51000000', '29875.83000000', '29878.59000000', '9.13498300']
[1681811100000, '29878.59000000', '29903.49000000', '29866.01000000', '29871.02000000', '11.24032000']
[1681811280000, '29870.86000000', '29878.63000000', '29866.51000000', '29872.14000000', '8.94513100']
[1681811460000, '29872.14000000', '29877.99000000', '29867.94000000', '29870.36000000', '5.69640600']
[1681811640000, '29870.36000000', '29887.28000000', '29864.05000000', '29883.87000000', '7.46204300']
[1681811820000, '29883.35000000', '29890.16000000', '29875.43000000', '29890.16000000', '7.49084600']
[1681812000000, '29890.16000000', '29926.88000000', '29887.36000000', '29889.17000000', '9.81442600']
[1681812180000, '29889.18000000', '29889.18000000', '29876.92000000', '29876.93000000', '5.22303000']
[1681812360000, '29876.93000000', '29879.87000000', '29871.48000000', '29874.00000000', '7.94647000']
[1681812540000, '29873.29000000', '29882.01000000', '29868.03000000', '29878.81000000', '6.67143200']
[1681812720000, '29877.19000000', '29879.50000000', '29877.17000000', '29879.50000000', '2.63964600']
[1681812900000, '29879.49000000', '29904.60000000', '29879.21000000', '29904.57000000', '8.78090700']
[1681813080000, '29904.60000000', '29930.05000000', '29904.60000000', '29930.05000000', '7.98111400']
[1681813260000, '29929.46000000', '29939.66000000', '29899.93000000', '29917.68000000', '9.45218700']
[1681813440000, '29917.67000000', '29934.53000000', '29917.67000000', '29923.70000000', '6.51685700']
[1681813620000, '29923.70000000', '29949.52000000', '29910.77000000', '29922.10000000', '14.32180500']
[1681813800000, '29923.96000000', '29935.97000000', '29915.00000000', '29915.10000000', '9.86287200']
[1681813980000, '29915.01000000', '29916.49000000', '29915.01000000', '29916.49000000', '1.81970300']
[1681814160000, '29916.48000000', '29916.49000000', '29915.65000000', '29916.49000000', '0.44730100']
[1681814340000, '29916.49000000', '29916.49000000', '29886.97000000', '29886.98000000', '5.58850300']
[1681814520000, '29886.98000000', '29905.70000000', '29884.49000000', '29887.06000000', '5.82217900']
[1681814700000, '29887.06000000', '29897.59000000', '29884.59000000', '29897.58000000', '7.33217400']
[1681814880000, '29897.58000000', '29903.97000000', '29894.69000000', '29894.69000000', '1.02040400']
[1681815060000, '29894.68000000', '29895.80000000', '29880.40000000', '29880.40000000', '3.28985700']
[1681815240000, '29880.28000000', '29894.56000000', '29880.19000000', '29890.79000000', '9.46352700']
[1681815420000, '29890.89000000', '29899.76000000', '29890.34000000', '29899.76000000', '2.60268200']
[1681815600000, '29899.27000000', '29904.97000000', '29890.16000000', '29894.00000000', '7.51290800']
[1681815780000, '29894.00000000', '29904.19000000', '29889.22000000', '29904.19000000', '5.56208400']
[1681815960000, '29904.18000000', '29904.23000000', '29901.07000000', '29904.22000000', '3.47902100']
[1681816140000, '29904.23000000', '29910.88000000', '29903.47000000', '29909.57000000', '3.78975800']
[1681816320000, '29909.57000000', '29930.63000000', '29909.57000000', '29930.63000000', '9.54666900']
[1681816500000, '29927.73000000', '29945.13000000', '29927.73000000', '29932.70000000', '8.02802400']
[1681816680000, '29929.51000000', '29943.72000000', '29920.01000000', '29943.19000000', '7.24483900']
[1681816860000, '29943.19000000', '29989.66000000', '29941.68000000', '29962.82000000', '13.59814500']
[1681817040000, '29962.83000000', '29984.01000000', '29948.92000000', '29976.12000000', '10.19540500']
[1681817220000, '29976.07000000', '29991.44000000', '29976.07000000', '29991.44000000', '7.04431100']
[1681817400000, '29991.14000000', '30188.06000000', '29986.98000000', '30123.02000000', '14.33421900']
[1681817580000, '30123.00000000', '30151.48000000', '30111.83000000', '30140.61000000', '13.31616600']
[1681817760000, '30140.61000000', '30258.78000000', '30133.50000000', '30258.78000000', '16.03262200']
[1681817940000, '30260.91000000', '30317.57000000', '30259.47000000', '30297.77000000', '15.35195400']
[1681818120000, '30290.92000000', '30337.38000000', '30278.49000000', '30316.45000000', '12.12196000']
[1681818300000, '30316.45000000', '30346.47000000', '30280.01000000', '30283.43000000', '13.67518800']
[1681818480000, '30283.43000000', '30333.04000000', '30270.63000000', '30333.04000000', '13.76010200']
[1681818660000, '30334.00000000', '30365.34000000', '30315.00000000', '30365.31000000', '14.74368900']
[1681818840000, '30365.31000000', '30372.67000000', '30342.99000000', '30348.76000000', '12.32211000']
[1681819020000, '30346.96000000', '30380.32000000', '30334.35000000', '30379.10000000', '14.27197300']
[1681819200000, '30380.01000000', '30451.97000000', '30367.83000000', '30416.29000000', '15.22712800']
[1681819380000, '30419.59000000', '30419.59000000', '30350.00000000', '30404.88000000', '12.17981000']
[1681819560000, '30402.51000000', '30412.15000000', '30381.11000000', '30403.92000000', '11.16490500']
[1681819740000, '30401.58000000', '30432.35000000', '30393.62000000', '30406.24000000', '10.26613600']
[1681819920000, '30406.25000000', '30436.67000000', '30406.24000000', '30428.55000000', '11.00507800']
[1681820100000, '30427.97000000', '30447.04000000', '30395.03000000', '30395.03000000', '9.29159700']
[1681820280000, '30395.02000000', '30408.60000000', '30373.43000000', '30408.56000000', '9.49549100']
[1681820460000, '30408.56000000', '30470.21000000', '30408.56000000', '30439.51000000', '9.23561200']
[1681820640000, '30438.15000000', '30443.21000000', '30396.15000000', '30396.15000000', '10.11345300']
[1681820820000, '30396.13000000', '30407.54000000', '30388.79000000', '30394.55000000', '9.33522700']
[1681821000000, '30394.56000000', '30409.16000000', '30388.00000000', '30388.01000000', '7.25255500']
[1681821180000, '30388.01000000', '30399.08000000', '30366.83000000', '30392.44000000', '11.78287500']
[1681821360000, '30393.44000000', '30399.87000000', '30377.62000000', '30379.53000000', '6.41599200']
[1681821540000, '30379.52000000', '30381.63000000', '30343.74000000', '30353.45000000', '10.29078800']
[1681821720000, '30353.45000000', '30353.49000000', '30287.38000000', '30287.38000000', '7.73553700']
[1681821900000, '30287.31000000', '30375.28000000', '30283.75000000', '30342.55000000', '10.12450200']
[1681822080000, '30342.55000000', '30373.22000000', '30341.43000000', '30373.22000000', '10.34182800']
[1681822260000, '30373.21000000', '30373.22000000', '30342.06000000', '30342.24000000', '6.85996600']
[1681822440000, '30342.09000000', '30343.91000000', '30322.72000000', '30338.71000000', '5.74582200']
[1681822620000, '30338.71000000', '30338.71000000', '30284.90000000', '30289.92000000', '7.25810300']
[1681822800000, '30289.92000000', '30336.01000000', '30289.92000000', '30336.01000000', '9.68198200']
[1681822980000, '30334.15000000', '30336.07000000', '30298.04000000', '30298.04000000', '8.10427400']
[1681823160000, '30298.04000000', '30300.79000000', '30282.63000000', '30298.60000000', '6.40079900']
[1681823340000, '30298.60000000', '30320.23000000', '30298.37000000', '30306.08000000', '9.44526400']
[1681823520000, '30306.08000000', '30337.98000000', '30303.56000000', '30312.71000000', '8.69950000']
[1681823700000, '30303.93000000', '30323.15000000', '30303.93000000', '30306.19000000', '6.78890100']
[1681823880000, '30306.20000000', '30329.00000000', '30306.19000000', '30323.47000000', '9.03996500']
[1681824060000, '30323.47000000', '30335.20000000', '30300.33000000', '30300.33000000', '8.57663300']
[1681824240000, '30300.02000000', '30316.73000000', '30296.41000000', '30303.09000000', '7.44059200']
[1681824420000, '30303.08000000', '30338.11000000', '30301.76000000', '30334.50000000', '9.85568800']
[1681824600000, '30334.49000000', '30341.56000000', '30303.25000000', '30319.70000000', '7.67437100']
[1681824780000, '30319.70000000', '30326.00000000', '30295.00000000', '30326.00000000', '11.32128400']
[1681824960000, '30326.00000000', '30372.95000000', '30326.00000000', '30364.83000000', '12.10377200']
[1681825140000, '30364.83000000', '30376.31000000', '30361.57000000', '30367.21000000', '6.57231300']
[1681825320000, '30367.21000000', '30372.29000000', '30361.40000000', '30361.40000000', '7.57200400']
[1681825500000, '30361.42000000', '30419.54000000', '30361.42000000', '30419.54000000', '7.98539300']
[1681825680000, '30416.83000000', '30433.31000000', '30409.37000000', '30409.37000000', '13.52979900']
[1681825860000, '30425.87000000', '30425.87000000', '30390.89000000', '30423.09000000', '11.47918400']
[1681826040000, '30423.34000000', '30430.02000000', '30393.53000000', '30406.51000000', '9.88681500']
[1681826220000, '30406.52000000', '30407.84000000', '30369.40000000', '30386.24000000', '9.40140200']
[1681826400000, '30386.24000000', '30390.96000000', '30342.80000000', '30344.20000000', '9.81843900']
[1681826580000, '30344.20000000', '30344.64000000', '30242.10000000', '30280.39000000', '10.83171700']
[1681826760000, '30280.39000000', '30303.93000000', '30279.80000000', '30303.65000000', '11.46150800']
[1681826940000, '30303.65000000', '30346.17000000', '30296.25000000', '30299.25000000', '10.99313900']
[1681827120000, '30299.25000000', '30320.62000000', '30293.89000000', '30299.85000000', '10.25605900']
[1681827300000, '30299.84000000', '30312.44000000', '30296.08000000', '30306.54000000', '6.87439200']
[1681827480000, '30306.54000000', '30306.55000000', '30271.74000000', '30278.48000000', '9.26499300']
